WMO ID,DATA TIMESTAMP,TEMPERATURE 07LT C,TEMPERATURE 13LT C,TEMPERATURE 18LT C,TEMPERATURE AVG C,TEMP 24H MIN C,TEMP 24H MAX C,RAINFALL 24H MM,SUNSHINE 24H H,WEATHER SPECIFIC,QFF 24H MEAN MB,REL HUMIDITY 07LT PC,REL HUMIDITY 13LT PC,REL HUMIDITY 18LT PC,REL HUMIDITY AVG PC,WIND SPEED 24H MAX MS,WIND DIR 24H MAX DEG,WIND SPEED 24H MEAN MS,WIND DIR 24H CARDINAL
96753,2023-11-11 00:00:00,25.4,32.4,25.7,27.225,24,32.9,.4,7.2,-,1012.3,94,60,94,85.5,11.8,310,2.4,C
96753,2023-11-12 00:00:00,24.8,33.4,25,27,23.2,33.4,8.3,7.2,-,1012.4,94,58,94,85,8.7,180,1.5,C
96753,2023-11-13 00:00:00,25.2,33.2,24.2,26.95,24.2,33.6,41,6.2,"TS,RA",1012.1,90,55,94,82.25,4.1,60,1.2,C
96753,2023-11-14 00:00:00,25.6,32,24.2,26.85,23.6,32.4,19,7.8,"TS,RA",1012.2,95,64,95,87.25,8.2,20,2.2,C
96753,2023-11-15 00:00:00,25.6,32.4,25.1,27.175,23.9,33.4,58.1,6.1,"TS,RA",1012.4,91,65,93,85,15.4,170,1.5,C
96753,2023-11-16 00:00:00,25,32.8,23.2,26.5,23.2,32.8,7.7,4.8,"TS,RA",1012.9,91,58,93,83.25,3.6,280,1.4,C
96753,2023-11-17 00:00:00,24.8,33,26.6,27.3,24.4,33.6,37.5,7.4,-,1012.4,94,63,91,85.5,2.6,140,.4,C
96753,2023-11-18 00:00:00,25.9,33,24.2,27.25,23.4,33.5,39,5.5,"TS,RA",1011.4,93,63,92,85.25,5.1,340,.7,C
96753,2023-11-19 00:00:00,25.2,33.7,28.1,28.05,25,34.2,7,6.1,"TS,RA",1011,86,55,84,77.75,5.7,350,1.7,C
96753,2023-11-20 00:00:00,27.1,33.5,25.4,28.275,24.6,33.6,0,9.2,-,1011.2,80,56,94,77.5,7.2,340,2.1,C
96753,2023-11-21 00:00:00,26.2,33.2,26.2,27.95,23.2,33.5,34.7,7.5,-,1010.2,89,62,94,83.5,7.2,200,1.8,C
96753,2023-11-22 00:00:00,24.6,32.4,26.2,26.95,24.4,33.1,68.4,7.4,"TS,RA",1009.7,87,65,94,83.25,5.1,180,1.2,C
96753,2023-11-23 00:00:00,24.9,30.6,26.2,26.65,24.8,31.4,30.4,5.5,"TS,RA",1009.2,92,68,85,84.25,5.7,140,1.1,C
96753,2023-11-24 00:00:00,25.9,32.3,24.8,27.225,24,32.3,,0,TS,1009.4,89,67,94,84.75,5.7,160,1.2,C
96753,2023-11-25 00:00:00,24.7,24.6,24.5,24.625,22.4,28,52.9,4.8,"TS,RA",1010.9,95,88,92,92.5,3.1,70,1.1,C
96753,2023-11-26 00:00:00,23.7,31.2,23.6,25.55,23.6,32.8,1.1,0,-,1010.3,96,61,97,87.5,7.7,60,1.1,C
96753,2023-11-27 00:00:00,24,28.5,26.5,25.75,23.2,29.5,83,6.2,"TS,RA",1010.6,95,75,89,88.5,4.1,240,.6,C
96753,2023-11-28 00:00:00,24,32.4,25.6,26.5,23.5,32.4,,0,-,1009.7,92,62,92,84.5,4.1,150,.8,C
96753,2023-11-29 00:00:00,24.6,32.3,28.3,27.45,22.8,33.2,2.8,3.1,"TS,RA",1009.9,92,58,82,81,9.8,310,2.1,C
96753,2023-11-30 00:00:00,24.5,30.2,24.2,25.85,24,32,148,7.2,"TS,RA",1010.6,96,74,95,90.25,8.2,20,1.2,C
96753,2023-12-01 00:00:00,24.2,27.5,25.5,25.35,23.4,28,65.4,3.1,"TS,RA",1010.3,97,76,90,90,3.1,180,.5,C
96753,2023-12-02 00:00:00,24.4,32,26.4,26.8,23.6,32.4,8888,0,-,1010.3,95,59,89,84.5,6.7,250,1.1,C
96753,2023-12-03 00:00:00,26.2,32.2,23.6,27.05,23.6,32.4,3.5,6.4,"TS,RA",1011.4,87,60,97,82.75,5.1,150,.7,C
96753,2023-12-04 00:00:00,24.3,27.2,25.1,25.225,22.4,27.6,55.8,4,"TS,RA",1012,95,83,87,90,4.1,180,.3,C
96753,2023-12-05 00:00:00,23.5,31.5,25.1,25.9,23,33,8888,0,-,1011.2,92,64,84,83,5.1,180,1.3,C
96753,2023-12-06 00:00:00,24.6,31.7,24.2,26.275,24.2,32,27.5,7.2,"TS,RA",1011.5,90,65,94,84.75,11.8,190,2,C
96753,2023-12-07 00:00:00,25,32.2,28.8,27.75,24.6,32.6,10.8,7.2,"TS,RA",1011.1,95,67,77,83.5,4.6,160,1,C
96753,2023-12-08 00:00:00,25.2,31.6,26.2,27.05,24.4,32.5,27.7,5.7,"TS,RA",1010.7,94,70,93,87.75,8.7,355,1.2,C
96753,2023-12-09 00:00:00,25.5,31.7,24.1,26.7,23.8,32.2,8,5.2,-,1010.6,92,67,99,87.5,10.8,20,1.8,C
96753,2023-12-10 00:00:00,25.6,31.4,27.3,27.475,24.1,31.5,31.4,3.7,"TS,RA",1010,92,66,84,83.5,5.1,330,1,C
96753,2023-12-11 00:00:00,24.8,32.9,24.4,26.725,23.7,33.2,.2,1.2,-,1009.7,95,61,90,85.25,16.5,90,1.6,C
96753,2023-12-12 00:00:00,25.2,31.8,27.6,27.45,22.6,33,31.2,7.4,-,1009.8,91,65,84,82.75,2.1,30,.2,C
96753,2023-12-13 00:00:00,24.3,33,26.8,27.1,23.2,33.6,,6.4,-,1010.5,85,57,91,79.5,2.1,270,.5,C
96753,2023-12-14 00:00:00,24.4,34.2,30,28.25,23.2,34.4,7.1,9.7,-,1011,90,48,71,74.75,7.7,240,1.7,C
96753,2023-12-15 00:00:00,23.6,33.2,31,27.85,23,33.5,0,9.5,-,1010.4,92,50,71,76.25,4.6,180,.9,C
96753,2023-12-16 00:00:00,24,32.6,31.2,27.95,23.6,33.5,,7.5,DS or SS,1010.8,90,55,64,74.75,3.6,340,.5,C
96753,2023-12-17 00:00:00,24.7,33,28.4,27.7,23.8,33.6,,10.1,-,1010.7,88,56,81,78.25,3.1,170,.5,C
96753,2023-12-18 00:00:00,24.4,33.4,31,28.3,22.7,33.6,,10,No significant weather,1010.8,92,55,67,76.5,7.2,30,1.7,C
96753,2023-12-19 00:00:00,24.1,34,30.3,28.125,21.2,35,,8.6,-,1011.2,85,40,56,66.5,8.2,140,1.8,C
96753,2023-12-20 00:00:00,22.4,34.2,31.2,27.55,20,34.4,0,7.5,-,1010.4,86,42,52,66.5,3.6,300,1.1,C
96753,2023-12-21 00:00:00,21.1,33.4,29.4,26.25,21.1,34,,10.6,-,1011.5,85,48,63,70.25,6.2,330,.9,C
96753,2023-12-22 00:00:00,23.8,33,30.4,27.75,23.7,33.4,,9.6,No significant weather,1012.1,82,48,65,69.25,2.1,310,.4,C
96753,2023-12-23 00:00:00,24.9,33.6,30.6,28.5,24.6,33.6,,8.5,-,1012.3,86,54,73,74.75,7.2,305,1.7,C
96753,2023-12-24 00:00:00,25.9,33.9,26.9,28.15,24,33.9,,6.9,-,1012.4,81,59,86,76.75,6.2,150,1.7,C
96753,2023-12-25 00:00:00,24.9,31.4,28.3,27.375,24.3,31.4,73,6.1,-,1012.9,94,66,77,82.75,6.2,360,1.4,C
96753,2023-12-26 00:00:00,25.1,29.6,28.3,27.025,23.5,30.9,8888,3.8,-,1013.5,93,73,82,85.25,4.6,80,.7,C
96753,2023-12-27 00:00:00,25.2,32.8,25.8,27.25,23,33.1,.5,0,"TS,RA",1013.3,91,60,89,82.75,6.2,350,1,C
96753,2023-12-28 00:00:00,23.8,31.4,25.6,26.15,23.8,32.8,3.8,4.6,"TS,RA",1012,92,66,95,86.25,5.7,45,1.2,C
96753,2023-12-29 00:00:00,25.1,31.9,24.8,26.725,24.7,31.9,74.5,6.9,"TS,RA",1011.2,96,68,97,89.25,5.1,50,.6,C
96753,2023-12-30 00:00:00,25.4,31.7,24.5,26.75,23.4,31.7,44.7,0,-,1011.2,96,70,98,90,11.3,160,1.4,C
96753,2023-12-31 00:00:00,24.6,31.4,25.1,26.425,23.6,32.4,98.5,.2,"TS,RA",1011.2,95,66,96,88,3.1,190,.6,C
96687,2023-01-01 00:00:00,,31.1,29.5,,26.8,31.2,,4.8,No significant weather,1011.3,,63,80,,3.1,320,1.9,NW
96687,2023-01-02 00:00:00,,31,29.4,,26.2,31.2,,3.5,No significant weather,1010.9,,66,79,,4.1,210,2.5,SW
96687,2023-01-03 00:00:00,,30.2,27.4,,26.2,30.5,3.3,5.2,RA,1010.6,,68,81,,4.6,270,2.8,W
96687,2023-01-04 00:00:00,,31.3,28.8,,24.9,31.6,2,5.1,-,1010,,63,76,,5.7,260,3.9,W
96687,2023-01-05 00:00:00,,28.9,28,,25,29.8,4,6.3,No significant weather,1011.1,,77,78,,4.6,240,2.3,SW
96687,2023-01-06 00:00:00,,27.8,27.6,,24.2,28.8,30.4,2.6,-,1011.2,,87,84,,3.6,270,2.1,SW
96687,2023-01-07 00:00:00,,31.3,28.1,,25.1,31.6,2.9,1.1,RA,1009.6,,66,82,,5.1,230,2.2,SW
96687,2023-01-08 00:00:00,,24.3,25.7,,24.1,28.4,8888,6.3,No significant weather,1011.6,,94,95,,3.1,280,1.6,E
96687,2023-01-09 00:00:00,,29,27.7,,24,30.6,21.4,.1,"TS,RA",1012.5,,76,89,,4.1,270,1.7,N
96687,2023-01-10 00:00:00,,28.4,28.3,,24.2,29.6,0,1,No significant weather,1012.2,,78,83,,3.1,10,1.5,N
96687,2023-01-11 00:00:00,,29.2,28.6,,24.8,29.6,,1,No significant weather,1011.3,,76,77,,2.6,320,1.3,NE
96687,2023-01-12 00:00:00,,29.2,27.2,,24.4,30.2,0,0,No significant weather,1011.3,,71,84,,3.6,230,1.5,SE
96687,2023-01-13 00:00:00,,31.3,29.6,,24.1,32.4,.2,3.1,-,1010.9,,59,73,,3.1,220,2,N
96687,2023-01-14 00:00:00,,30.2,28.4,,24.8,30.2,3.3,6.3,RA,1009.9,,67,80,,2.6,270,1.8,SW
96687,2023-01-15 00:00:00,,30.9,25.5,,24.3,31.4,,2.4,No significant weather,1009,,71,93,,3.6,200,2.1,W
96687,2023-01-16 00:00:00,,31.2,26.3,,24.9,31.8,6.5,4,"TS,RA",1009.7,,65,85,,4.1,330,1.9,W
96687,2023-01-17 00:00:00,,29.8,28.6,,25.6,29.8,.5,4.7,-,1010.8,,75,81,,3.1,230,2.1,SW
96687,2023-01-18 00:00:00,,27.6,25.1,,24.4,28.4,1.5,1.7,-,1012,,78,96,,4.6,330,2.3,N
96687,2023-01-19 00:00:00,,29.6,25.7,,24.7,30.9,12.2,1.1,RA,1011.1,,70,94,,3.6,260,1.9,W
96687,2023-01-20 00:00:00,,26.2,26.5,,24.2,27.2,8.5,3,RA,1010.7,,92,85,,3.6,200,1.9,S
96687,2023-01-21 00:00:00,,29.8,28.5,,24.4,30.4,6,1,RA,1009.2,,73,79,,4.1,280,2.2,SW
96687,2023-01-22 00:00:00,,29.4,27.2,,24.4,31.8,.2,5,RA,1008.5,,75,89,,3.6,260,1.7,N
96687,2023-01-23 00:00:00,,28.7,25.8,,24,28.7,9,3.4,RA,1008.2,,78,94,,4.6,110,2.1,NW
96687,2023-01-24 00:00:00,,27.3,25.5,,23.6,27.3,14.5,1.6,RA,1008.2,,87,94,,2.1,200,1.2,S
96687,2023-01-25 00:00:00,,23.9,25,,23.4,26.4,52.4,.3,RA,1008.5,,95,91,,3.1,270,1.8,SW
96687,2023-01-26 00:00:00,,23.8,24.8,,22.8,24.8,72.1,.5,RA,1009.6,,98,95,,2.1,210,1.3,N
96687,2023-01-27 00:00:00,,26.5,24.9,,23.8,28.4,55.5,0,RA,1009,,83,97,,3.1,180,1.6,S
96687,2023-01-28 00:00:00,,28.8,28,,23.7,29,9.9,.9,RA,1008.2,,79,80,,2.6,210,1.5,SW
96687,2023-01-29 00:00:00,,30,25.6,,23.7,30.7,4.4,1.2,No significant weather,1009,,72,86,,5.1,190,2.5,W
96687,2023-01-30 00:00:00,,29.4,28.2,,23.8,29.8,6,2,-,1010,,73,80,,3.1,270,2.2,SW
96687,2023-01-31 00:00:00,,29.9,28.4,,25.6,30,.7,1.1,RA,1009,,73,83,,3.1,220,2.1,SW
96687,2023-02-01 00:00:00,,29.4,27.8,,24.6,29.8,2.7,.6,RA,1009,,73,80,,3.1,220,1.7,SW
96687,2023-02-02 00:00:00,,24.2,25.6,,23.2,25.7,37.9,1.2,RA,1010.9,,95,89,,2.1,340,1.1,NE
96687,2023-02-03 00:00:00,,29.9,25,,23.6,29.9,6.2,0,RA,1009.8,,70,95,,5.7,210,1.6,NE
96687,2023-02-04 00:00:00,,29.9,29.8,,23.9,31.2,24.5,.7,RA,1009.2,,70,72,,3.1,20,1.8,NW
96687,2023-02-05 00:00:00,,30.6,29.6,,25.3,32,0,3.4,No significant weather,1008.4,,69,77,,2.6,320,1.6,N
96687,2023-02-06 00:00:00,,28.5,29.2,,23.4,30.3,26,4.1,No significant weather,1009.3,,81,75,,2.6,220,1.5,N
96687,2023-02-07 00:00:00,,29.6,29.8,,24.4,32.2,,2.1,No significant weather,1009.7,,75,72,,4.1,230,2.3,N
96687,2023-02-08 00:00:00,,31,26.3,,24,31.2,44.4,4.4,"TS,RA",1009.6,,66,95,,3.1,280,1.7,NE
96687,2023-02-09 00:00:00,,29.1,29.8,,23.6,30.8,7.8,3.6,-,1009.5,,72,77,,2.1,10,1.5,S
96687,2023-02-10 00:00:00,,29.9,30,,23,31.6,5,9999,No significant weather,1009.4,,72,74,,3.1,320,1.6,NW
96687,2023-02-11 00:00:00,,28.2,30.1,,22.8,30.8,20,3.4,-,1009.9,,79,79,,4.1,270,1.6,NE
96687,2023-02-12 00:00:00,,28.8,27.8,,23.4,29,35.2,1.5,"TS,RA",1011.4,,77,80,,3.6,270,2.2,SW
96687,2023-02-13 00:00:00,,28.2,28.4,,24.3,29,36.1,.3,RA,1011.3,,80,77,,3.6,240,1.5,NW
96687,2023-02-14 00:00:00,,28,29,,23.5,30,2.9,0,RA,1009.6,,78,78,,3.6,270,1.7,SW
96687,2023-02-15 00:00:00,,30,27.6,,24.1,30,3,0,RA,1009.5,,68,82,,4.6,340,2.3,SW
96687,2023-02-16 00:00:00,,30,28,,23.6,30.4,3.5,2.3,RA,1010.6,,69,78,,5.1,240,2.7,SW
96687,2023-02-17 00:00:00,,31,30.1,,25.8,31.5,,5.5,No significant weather,1010.1,,65,71,,4.1,220,2.7,SW
96687,2023-02-18 00:00:00,,31.5,29.8,,25.8,31.5,8888,7.4,-,1009.9,,64,66,,4.1,220,2.8,SW
96687,2023-02-19 00:00:00,,31.4,29.1,,25.4,31.6,0,6.2,No significant weather,1010,,64,76,,5.7,230,3.1,SW
96687,2023-02-20 00:00:00,,26,25.4,,23.6,29.9,0,6.3,No significant weather,1010.5,,91,93,,3.6,260,1.7,SW
96687,2023-02-21 00:00:00,,30.1,29.8,,25,31.3,16.6,2.1,-,1010.7,,71,68,,4.6,230,2.5,SW
96687,2023-02-22 00:00:00,,30.4,25.3,,23,30.4,0,7.3,No significant weather,1010.6,,72,88,,4.1,340,1.9,W
96687,2023-02-23 00:00:00,,30.6,26.8,,24.2,31.2,134.6,2,"TS,RA",1008.9,,72,91,,3.6,270,1.7,W
96687,2023-02-24 00:00:00,,27.5,28.5,,23.8,30.1,82.8,5.6,-,1010,,87,81,,2.6,220,1.6,SW
96687,2023-02-25 00:00:00,,25.5,27.7,,23.3,28,57.9,2.2,-,1011.6,,91,85,,2.1,350,1.4,E
96687,2023-02-26 00:00:00,,28.4,25.7,,24,29.2,15.5,1,"TS,RA",1011.9,,77,94,,3.1,260,1.7,E
96687,2023-02-27 00:00:00,,29,28.4,,24.4,30,2,.3,RA,1011.6,,78,85,,2.1,260,1.2,S
96687,2023-02-28 00:00:00,,25.2,26,,25.2,29.4,,.7,No significant weather,1012.5,,96,94,,3.6,160,1.6,S
96687,2023-03-01 00:00:00,,26.4,27,,24,27.6,.4,1.8,RA,1013.3,,91,92,,2.1,50,1.5,N
96687,2023-03-02 00:00:00,,30,27.8,,23.6,30,35.9,0,RA,1012.9,,70,80,,2.6,220,1.4,SW
96687,2023-03-03 00:00:00,,30.6,30.2,,24.2,31.2,,2.2,No significant weather,1013.6,,65,66,,3.1,240,1.9,SW
96687,2023-03-04 00:00:00,,29.4,27.7,,25,29.4,0,8.5,No significant weather,1014.2,,74,85,,2.6,340,1.4,SW
96687,2023-03-05 00:00:00,,29.4,28,,24.1,30,15.6,2.8,"TS,RA",1014,,73,77,,3.6,240,2.1,SW
96687,2023-03-06 00:00:00,,30,28.9,,24.4,30.8,5.9,3.1,No significant weather,1012.8,,72,73,,3.6,230,1.8,SW
96687,2023-03-07 00:00:00,,26.5,28.1,,25,29.4,3.3,6.8,No significant weather,1013,,92,84,,3.1,200,1.4,N
96687,2023-03-08 00:00:00,,30.8,29.4,,25,30.8,11.7,1,-,1013.1,,68,78,,3.1,230,1.7,SE
96687,2023-03-09 00:00:00,,31.3,29.8,,24.4,32.4,0,4.6,TS,1011.4,,65,70,,4.1,200,2.3,S
96687,2023-03-10 00:00:00,,31.4,28.2,,25.6,31.4,,9.7,No significant weather,1010.6,,65,81,,2.6,240,1.7,N
96687,2023-03-11 00:00:00,,28.4,28.5,,25.1,30.9,18.7,7.1,RA,1011.5,,76,77,,2.6,80,1.9,S
96687,2023-03-12 00:00:00,,26.2,27.2,,24.5,27.7,1,1,RA,1011.5,,90,88,,3.1,330,1.6,E
96687,2023-03-13 00:00:00,,28,29,,23.6,29.9,89.1,0,RA,1010.4,,78,72,,2.1,320,1.4,SW
96687,2023-03-14 00:00:00,,29.1,24.4,,23.8,29.1,.8,2.6,-,1010.7,,76,97,,3.6,340,1.5,N
96687,2023-03-15 00:00:00,,30,29.6,,26,31,32.1,1.3,"TS,RA",1010.9,,69,73,,4.1,240,2.1,SW
96687,2023-03-16 00:00:00,,24.6,24.2,,24.2,30,,4.1,No significant weather,1011.9,,92,98,,3.1,350,1.7,NE
96687,2023-03-17 00:00:00,,30.6,27.2,,24.2,31.9,12.7,2.5,"TS,RA",1011,,69,89,,3.1,80,2.1,N
96687,2023-03-18 00:00:00,,32.2,27.4,,25,33,64.6,5.9,"TS,RA",1010.3,,62,85,,3.1,220,1.5,NE
96687,2023-03-19 00:00:00,,33.2,30,,26.4,34,0,7.3,TS,1009,,54,78,,4.1,20,2.1,E
96687,2023-03-20 00:00:00,,30.6,24.8,,24,31,2,8.3,"TS,RA",1009.8,,72,90,,3.1,360,2,N
96687,2023-03-21 00:00:00,,31.8,30.1,,24.8,32.2,.5,3.1,"TS,RA",1009,,64,76,,4.1,230,1.9,N
96687,2023-03-22 00:00:00,,30.2,31.8,,23.9,32.6,21.5,7.5,TS,1009.3,,69,62,,2.6,300,1.6,N
96687,2023-03-23 00:00:00,,32.2,25,,24.7,32.6,0,7.8,No significant weather,1008.9,,67,92,,3.6,360,2,SE
96687,2023-03-24 00:00:00,,32.1,25.5,,25,32.9,23,6,"TS,RA",1009.5,,67,93,,3.6,270,2.1,N
96687,2023-03-25 00:00:00,,30.7,26.2,,25.1,32,1.8,6.9,"TS,RA",1010.3,,68,91,,3.6,250,1.9,N
96687,2023-03-26 00:00:00,,28.1,29,,24.7,29.4,6.7,5.5,"TS,RA",1010.2,,79,77,,2.6,30,1.3,SW
96687,2023-03-27 00:00:00,,30,26.2,,24.2,31.3,8888,.3,No significant weather,1010.2,,72,98,,2.6,330,1.8,SW
96687,2023-03-28 00:00:00,,29.4,28.4,,24.6,30.5,25.9,5.2,"TS,RA",1010.6,,71,79,,4.1,330,2.1,N
96687,2023-03-29 00:00:00,,31,29.2,,25.3,31,0,3.5,No significant weather,1010.2,,69,76,,3.1,220,1.7,SW
96687,2023-03-30 00:00:00,,28.8,25.7,,23.6,29.2,9.7,3,No significant weather,1010,,75,95,,2.6,350,1.4,N
96687,2023-03-31 00:00:00,,28,25.4,,24.8,28.8,21,1.4,"TS,RA",1011.4,,78,94,,5.7,240,2.2,SW
96687,2023-04-01 00:00:00,,26.6,27,,23.5,27.2,3.5,1.8,RA,1011.2,,83,87,,3.1,200,1.5,S
96687,2023-04-02 00:00:00,,30.7,24.7,,24,30.7,3.5,0,RA,1009.8,,68,96,,2.1,320,1.4,NW
96687,2023-04-03 00:00:00,,30.1,29,,24.8,30.8,41.7,0,"TS,RA",1009.7,,71,79,,3.6,330,2.1,N
96687,2023-04-04 00:00:00,,25,25.8,,24.6,28.5,0,6.8,No significant weather,1011.1,,91,91,,3.1,170,1.5,S
96687,2023-04-05 00:00:00,,31.7,31,,24.3,32.8,2.9,.2,RA,1010.2,,61,66,,3.6,340,1.7,N
96687,2023-04-06 00:00:00,,32,28,,25.6,32.3,,6.4,TS,1010.3,,63,84,,3.1,200,1.8,SW
96687,2023-04-07 00:00:00,,28.2,29,,24.7,29.5,11,6.4,RA,1011.9,,80,79,,2.6,10,1.5,N
96687,2023-04-08 00:00:00,,26.8,28,,25.1,30.7,,.8,No significant weather,1012.1,,86,84,,4.1,320,1.5,N
96687,2023-04-09 00:00:00,,30.5,28.5,,24.6,30.7,4.5,1.9,-,1011.4,,72,81,,2.6,340,1.5,N
96687,2023-04-10 00:00:00,,29.8,27.8,,25.8,30.4,8888,4.8,-,1010.9,,75,85,,4.6,250,2.4,SW
96687,2023-04-11 00:00:00,,31.9,29.8,,26,31.9,1.4,1.8,RA,1010.4,,62,72,,4.6,240,3.1,SW
96687,2023-04-12 00:00:00,,32,30.6,,26.6,32.5,,10.6,No significant weather,1009.4,,67,69,,3.6,230,2.3,SW
96687,2023-04-13 00:00:00,,28.9,29.9,,27,32.1,,9.3,No significant weather,1010.3,,82,79,,6.7,260,2.8,W
96687,2023-04-14 00:00:00,,30.4,28.2,,26.5,30.4,9.5,7,RA,1010.4,,77,80,,2.6,330,1.3,NW
96687,2023-04-15 00:00:00,,31.6,29,,26.2,31.7,2,1.4,-,1009.5,,65,82,,3.6,240,1.8,SW
96687,2023-04-16 00:00:00,,32.2,29.4,,24.5,32.6,,5,No significant weather,1009.9,,61,76,,3.6,240,1.8,N
96687,2023-04-17 00:00:00,,29,26.4,,26,31,0,5.6,-,1011.6,,84,95,,3.1,280,1.1,C
96687,2023-04-18 00:00:00,,33.2,29,,26.2,34,10,3,"TS,RA",1011,,60,80,,3.1,220,1.7,N
96687,2023-04-19 00:00:00,,33.5,25,,25,33.7,0,9.1,TS,1008.2,,58,97,,2.6,80,1.7,E
96687,2023-04-20 00:00:00,,29.5,24.7,,24.7,31.1,8888,5.2,"TS,RA",1008.1,,89,98,,2.1,170,1.3,N
96687,2023-04-21 00:00:00,,31.9,30.8,,24.2,32.2,57.4,2.2,"TS,RA",1008.6,,65,71,,2.6,310,1.5,E
96687,2023-04-22 00:00:00,,27,27.7,,26.7,32.2,,8.1,No significant weather,1008.8,,89,83,,4.6,270,1.8,NE
96687,2023-04-23 00:00:00,,33.2,25.8,,25.4,33.2,19.2,4.8,TS,1009.2,,62,95,,2.6,30,1.3,SE
96687,2023-04-24 00:00:00,,33.7,30.8,,27.1,34.2,21.5,6.5,"TS,RA",1008.3,,59,78,,3.1,70,2,E
96687,2023-04-25 00:00:00,,30.1,31.3,,25.3,31.6,0,8.5,TS,1009,,73,71,,2.1,40,1.7,N
96687,2023-04-26 00:00:00,,32.7,27.7,,26.7,32.7,8888,5,No significant weather,1008.4,,63,80,,3.1,210,1.6,NE
96687,2023-04-27 00:00:00,,32.6,28.8,,26,33.4,8888,5.9,TS,1008.8,,62,81,,3.1,200,1.9,S
96687,2023-04-28 00:00:00,,31.6,27,,25.3,31.6,16.9,6.1,RA,1008.9,,68,87,,3.6,20,1.9,S
96687,2023-04-29 00:00:00,,29.1,27.4,,25.2,30.5,.8,4.5,-,1009.4,,79,91,,2.6,20,1.4,N
96687,2023-04-30 00:00:00,,32.8,26,,25.4,32.8,.9,1.4,RA,1008.6,,59,95,,2.6,120,1.3,SE
96687,2023-05-01 00:00:00,,32,31.5,,26.4,32.4,9.8,6.1,"TS,RA",1008.3,,67,67,,3.1,190,1.5,S
96687,2023-05-02 00:00:00,,32.4,28.5,,26.2,33.4,0,7.8,No significant weather,1009.9,,67,86,,3.1,10,1.7,E
96687,2023-05-03 00:00:00,,32.2,26.6,,25.6,33.3,8888,6.1,-,1009.6,,70,94,,3.1,130,1.5,SE
96687,2023-05-04 00:00:00,,33.6,30,,26.8,34.7,27.5,6.3,"TS,RA",1008.5,,61,76,,3.6,200,1.5,S
96687,2023-05-05 00:00:00,,32.6,26.7,,26.2,33.4,0,9.1,No significant weather,1006.7,,66,95,,2.1,350,1.2,S
96687,2023-05-06 00:00:00,,28.4,26.6,,25.4,32.4,21,5.7,"TS,RA",1007.6,,83,92,,4.6,180,1.3,S
96687,2023-05-07 00:00:00,,28,29.2,,26.8,30.8,12.3,4.1,TS,1008,,89,90,,2.6,240,1.3,SW
96687,2023-05-08 00:00:00,,31.8,26.8,,25.8,31.8,9.2,4.2,RA,1009.4,,65,91,,2.6,210,1.1,C
96687,2023-05-09 00:00:00,,31,25,,25,31,4.2,1.4,-,1009.9,,73,98,,1.5,40,1.1,W
96687,2023-05-10 00:00:00,,28.8,30.2,,25.2,31.5,24.7,2.3,"TS,RA",1010.4,,80,83,,2.6,360,1.5,NE
96687,2023-05-11 00:00:00,,33.4,30.2,,26.4,33.9,,1.3,No significant weather,1011.5,,58,77,,2.6,50,1.4,NE
96687,2023-05-12 00:00:00,,34,28.3,,27.1,34,3.5,6.3,"TS,RA",1011.1,,62,81,,3.1,120,1.8,E
96687,2023-05-13 00:00:00,,32.2,30.3,,26.6,33.2,0,7.2,No significant weather,1011,,69,71,,3.1,180,1.6,S
96687,2023-05-14 00:00:00,,32.2,30.3,,25.4,32.2,,8.6,No significant weather,1012.6,,63,72,,3.6,260,1.9,S
96687,2023-05-15 00:00:00,,31.4,30.8,,25.9,33.5,0,9.3,No significant weather,1012.4,,65,68,,3.1,280,1.4,S
96687,2023-05-16 00:00:00,,32.8,30.6,,25.8,33,,8.4,No significant weather,1013.1,,56,70,,2.1,200,1.6,SW
96687,2023-05-17 00:00:00,,32.8,31.2,,24.6,33.5,0,9.6,No significant weather,1013,,54,71,,2.1,120,1.3,SE
96687,2023-05-18 00:00:00,,31,26.9,,25.7,31.9,,8.5,No significant weather,1012.5,,74,89,,6.2,230,1.7,E
96687,2023-05-19 00:00:00,,32,29.4,,25.1,33,8.9,4.2,TS,1012.2,,67,79,,2.6,120,1.7,N
96687,2023-05-20 00:00:00,,31.8,29.5,,25.8,31.8,8888,7.1,RA,1011.5,,65,74,,2.1,360,1.3,E
96687,2023-05-21 00:00:00,,32.7,29.6,,25.1,32.7,0,4.9,No significant weather,1012.3,,59,76,,2.1,130,1.3,E
96687,2023-05-22 00:00:00,,32.5,29.6,,26.2,33,0,6.6,No significant weather,1012.4,,63,79,,2.1,160,1.2,SE
96687,2023-05-23 00:00:00,,32.4,28.2,,25.7,32.4,8888,5.4,-,1012.3,,61,86,,2.1,210,1.3,S
96687,2023-05-24 00:00:00,,31.8,28.4,,25,32,8.5,6.4,RA,1013.4,,64,75,,2.6,110,1.5,E
96687,2023-05-25 00:00:00,,32.1,28.8,,25.7,32.4,,3.9,RA,1012.6,,63,79,,2.1,120,1.2,NE
96687,2023-05-26 00:00:00,,31.8,29.8,,26.4,32.4,,6.6,No significant weather,1011.9,,64,73,,3.1,110,1.9,E
96687,2023-05-27 00:00:00,,32.4,27.9,,25.9,32.4,0,5.7,No significant weather,1009.8,,65,89,,2.6,90,1.4,E
96687,2023-05-28 00:00:00,,32.6,30,,25.9,32.8,10.8,5,RA,1009.6,,64,75,,3.6,90,1.9,E
